Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,V,0,0,0,0,401360000000.0,412560000000.0,32.86,36.23,2.54,17.19,13.36,17.27,24.93,52.26,66.98,14.02,36.25,23890000000.0,11.05,6.6,22260000000.0,16350000000.000002,12030000000.0,5.56,3.6,12150000000.0,5.71,18480000000.0,53.43,1.25,13.64,12770000000.0,9700000000.0,0.92,167.2,182.43,14230000.0,1690000000.0,1690000000.0,0.2,98.03,29810000.0,1.72,1.76,30030000.0
0,0,BHI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,UPS,0,0,0,0,81610000000.0,96340000000.0,19.2,16.61,2.03,1.1,24.63,1.29,15.76,5.73,7.03,5.83,126.33,74970000000.0,86.82,5.1,13640000000.0,7710000000.0,4290000000.0,4.94,-13.1,9460000000.0,10.99,24200000000.0,730.34,1.22,3.85,8910000000.0,6230000000.0,0.83,96.35,107.73,5920000.0,702540000.0,702580000.0,0.01,71.23,14570000.0,2.4,2.07,13460000.0
0,0,DNB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VPRT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BAX,0,0,0,0,45000000000.0,47910000000.0,46.3,26.18,2.21,3.97,5.85,4.16,25.57,8.6,17.67,7.19,13.01,11530000000.0,22.7,6.2,4920000000.0,2830000000.0,991000000.0,1.91,-2.9,4110000000.0000005,8.08,7240000000.0,93.71,2.74,15.14,2250000000.0,1390000000.0,0.78,85.58,84.93,3360000.0,508840000.0,507890000.0,0.13,87.48,6520000.0,1.59,1.28,6340000.0
0,0,FDX,0,0,0,0,30500000000.0,62170000000.0,,11.39,1.4,0.44,1.62,0.89,17.03,-0.5,0.67,0.47,-1.8,69670000000.0,266.66,2.8,14930000000.0,4019999999.9999995,-350000000.0,-1.34,-57.4,1770000000.0,6.76,33439999999.999996,177.59,1.22,72.08,5570000000.0,-2940000000.0,1.32,120.24,142.56,3120000.0,261250000.0,240880000.0,7.72,75.09,5690000.0,1.54,2.36,6590000.0
0,0,FHN,0,0,0,0,2700000000.0,,7.83,7.24,,1.47,0.58,,,20.56,35.11,0.83,7.38,1720000000.0,5.51,-22.0,1820000000.0,,347740000.0,1.11,-86.5,4370000000.0,14.03,6350000000.0,,,14.96,,,1.58,8.22,13.66,7130000.0,311860000.0,306600000.0,1.49,87.96,44080000.0,5.86,18.41,36670000.0
0,0,PCG,0,0,0,0,6260000000.0,8510000000.0,,3.64,1.67,0.38,1.14,0.49,-1.33,-42.59,10.9,1.4,-78.58,17420000000.0,32.95,7.4,4580000000.0,5190000000.0,-7420000000.0,-14.03,172.8,1960000000.0,3.7,27510000000.0,477.64,1.12,10.4,4179999999.9999995,-2970000000.0,1.11,10.22,11.03,11150000.0,529789999.99999994,498040000.0,0.15,83.61,24000000.0,1.61,4.81,30270000.0
0,0,VALE,0,0,0,0,40680000000.0,49030000000.0,198.25,5.01,,1.12,1.18,1.35,9.89,0.49,0.0,5.49,-0.89,,,1.0,64800000000.0,,,0.12,,,,,70.87,1.72,6.71,,,0.87,8.03,10.83,33450000.000000004,5130000000.0,3630000000.0,0.08,19.29,25470000.0,0.92,,26090000.0
0,0,C,0,0,0,0,96430000000.0,,6.41,14.29,3.04,1.34,0.55,,,27.02,32.96,0.83,8.85,63720000000.0,29.11,-14.1,66069999999.99999,,16010000000.000002,7.26,-46.5,899760000000.0,432.2,624390000000.0,,,83.75,-754000000.0,,1.83,43.33,65.53,29160000.0,2080000000.0,2080000000.0,0.25,81.98,25380000.0,0.74,1.22,23120000.0
0,0,EQR,0,0,0,0,23460000000.0,32380000000.000004,20.02,47.85,7.84,8.96,2.24,11.9,13.21,43.16,33.56,2.74,11.3,2720000000.0,7.34,3.0,1790000000.0,1750000000.0,1170000000.0,3.14,195.2,82330000.0,0.22,8960000000.0,80.59,0.13,28.2,1470000000.0,1240000000.0,0.62,62.21,77.13,2590000.0,372100000.0,366330000.0,1.55,94.92,5090000.0,1.58,1.84,4630000.0
0,0,LIFE,0,0,0,0,33670000.0,4760000.0,,,,28.63,1.59,11.29,-0.22,0.0,-5445.02,-32.3,-86.92,0.13,0.13,,-13630000.0,-22340000.0,-23600000.0,-7.034,,31140000.0,3.33,11730000.0,55.79,2.47,5.44,-20010000.0,-9740000.0,2.33,3.1634,4.0033,9350000.0,9350000.0,8350000.0,86.65,0.0,0.46,0.46,0.63,
0,0,IRM,0,0,0,0,7070000000.0,15540000000.0,26.4,20.41,,1.66,4.83,3.65,11.0,7.05,19.12,3.75,20.04,4280000000.0000005,14.89,1.4,2430000000.0,1450000000.0,301660000.0,1.05,116.4,152680000.0,0.53,10850000000.0,914.75,0.76,3.9,975000000.0,321430000.0,0.71,24.19,30.01,3990000.0,287140000.0,284810000.0,0.96,87.56,47680000.0,11.11,22.88,45720000.0
0,0,STT,0,0,0,0,20500000000.0,,10.01,10.94,2.8,1.99,0.96,,,20.06,27.37,0.8,9.69,11800000000.0,32.44,3.4,11700000000.0,,2140000000.0000002,5.82,24.8,164290000000.0,466.79,67260000000.00001,,,60.78,10310000000.0,,1.56,55.98,68.9,3400000.0,351960000.0,331950000.0,0.47,95.31,3570000.0,0.95,1.02,6400000.0
0,0,FFIV,0,0,0,0,8690000000.0,8670000000.0,25.44,15.5,2.13,3.76,4.35,3.76,16.85,14.77,19.68,7.63,19.66,2310000000.0,38.16,7.1,1890000000.0,537230000.0,340650000.0,5.61,-47.1,821150000.0,13.48,802440000.0,40.16,1.12,32.96,682250000.0,478470000.0,1.11,121.83,130.42,60900000.0,60900000.0,60660000.0,0.32,95.01,1970000.0,2.09,3.67,2640000.0
0,0,HBAN,0,0,0,0,8369999999.999999,,8.42,12.14,2.58,1.85,0.79,,,27.35,34.58,0.99,9.49,4019999999.9999995,3.9,-34.0,4390000000.0,,1030000000.0,0.98,-86.6,3090000000.0,3.04,12930000000.0,,,10.42,1580000000.0,,1.56,8.16,12.42,14450000.0,1010000000.0,1000000000.0,1.01,77.75,29790000.0,1.88,3.36,28370000.0
0,0,CF,0,0,0,0,5890000000.0,9880000000.0,12.35,16.39,0.97,1.33,2.03,2.17,5.27,10.33,20.35,4.57,11.18,4560000000.0,20.88,-3.0,1170000000.0,1830000000.0,471000000.0,2.15,-24.4,753000000.0,3.52,4750000000.0,87.9,1.2,12.76,1490000000.0,891880000.0,1.08,27.31,38.55,3540000.0,213800000.0,212650000.0,7.86,16.19,5470000.0,1.48,3.37,6640000.0
0,0,KMX,0,0,0,0,11650000000.0,27440000000.0,13.33,20.88,2.16,0.58,3.07,1.35,18.8,4.15,5.78,3.89,24.93,21420000000.0,129.97,14.8,3180000000.0,1450000000.0,888430000.0,5.33,11.6,58210000.0,0.36,15930000000.0,422.77,2.39,23.11,-236610000.0,428380000.0,1.67,63.36,84.81,2250000.0,162580000.0,161760000.0,0.42,102.56,16399999.999999998,5.52,11.39,15200000.0
0,0,NBR,0,0,0,0,118470000.0,3020000000.0,,,,0.03,0.08,1.02,13.26,-32.98,-3.28,-0.86,-37.08,2960000000.0,420.67,-10.2,1110000000.0,787670000.0,-1010000000.0,-144.11,,489660000.0,69.44,3390000000.0,163.6,2.17,220.67,,,2.69,16.88,83.79,8390000.0,8390000.0,6130000.0,7.03,68.67,3.94,3.94,15.88,1010000.0
0,0,DRI,0,0,0,0,9160000000.0,14080000000.0,13.7,15.65,2.3,1.0,3.91,1.61,11.55,7.25,8.41,5.88,27.45,8770000000.0,71.68,4.5,1850000000.0,1060000000.0,639200000.0,5.13,3.9,321700000.0,2.66,5760000000.0,245.89,0.41,19.38,1270000000.0,424050000.0,1.31,61.35,96.61,3840000.0,129820000.0,120420000.0,0.3,83.13,6510000.0,1.08,6.96,5430000.0
0,0,EXC,0,0,0,0,34130000000.000004,71340000000.0,11.64,11.6,7.84,0.99,1.06,2.07,6.27,7.75,13.45,,,33710000000.0,34.61,-7.7,10270000000.0,9570000000.0,2610000000.0,2.68,-35.8,,,,113.76,,33.12,,,,36.1,42.92,7290000.0,973930000.0,971820000.0,0.26,80.43,10200000.0,1.31,1.05,12300000.0
0,0,MCD,0,0,0,0,134750000000.0,181690000000.0,23.75,30.4,4.12,6.61,,8.72,20.74,27.95,41.37,,,20770000000.0,27.58,-4.9,11120000000.0,10220000000.0,5800000000.0,7.64,-16.7,898500000.0,1.21,47560000000.0,,,-11.0,,,0.68,174.82,192.84,5750000.0,743520000.0,744820000.0,0.12,68.79,8670000.0,1.12,1.17,9120000.0
0,0,TGT,0,0,0,0,56660000000.0,68060000000.0,17.88,23.58,3.57,0.75,4.79,0.87,9.37,4.2,6.05,7.03,28.27,78110000000.0,152.89,1.8,23250000000.0,7330000000.0,3270000000.0,6.36,4.5,2580000000.0,5.14,13970000000.0,118.09,0.89,23.47,7120000000.0,3360000000.0,0.76,104.2,113.23,6120000.0,499830000.0,499660000.0,0.26,84.6,16050000.0,2.31,3.22,10980000.0
0,0,JNPR,0,0,0,0,7660000000.0,7610000000.0,24.08,13.93,1.19,1.79,1.74,1.71,10.89,7.53,10.91,3.41,7.23,4440000000.0,13.11,-0.4,2620000000.0,708400000.0,334300000.0,0.97,-34.4,1930000000.0,5.82,1870000000.0,42.51,1.93,13.27,641700000.0,535679999.99999994,0.95,21.51,23.27,4610000.0,331350000.0,327510000.0,1.22,96.01,11570000.0,2.55,4.85,13920000.0
0,0,LO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,INTU,0,0,0,0,73190000000.0,71220000000.0,45.44,33.44,2.34,10.4,19.64,9.99,32.33,22.89,26.81,19.85,50.01,7130000000.0,27.36,12.9,5640000000.0,2120000000.0,1630000000.0,6.18,27.0,2270000000.0,8.7,754000000.0,20.23,1.67,14.31,2320000000.0,1730000000.0,1.04,250.15,264.36,1770000.0,260490000.0,251540000.0,3.49,89.81,2720000.0,1.29,1.08,3000000.0
0,0,CSX,0,0,0,0,48930000000.0,63670000000.0,15.4,17.89,2.65,4.27,4.12,5.41,9.99,27.74,41.57,7.95,26.85,11780000000.0,15.0,-5.2,6290000000.0,6260000000.0,3270000000.0,4.15,-7.7,2480000000.0,3.24,17220000000.0,144.86,1.73,15.51,4860000000.0,2590000000.0,1.23,60.74,69.22,6020000.0,765470000.0,764500000.0,0.12,76.04,7700000.0,1.24,1.01,7840000.0
0,0,ROP,0,0,0,0,37190000000.0,41460000000.0,22.88,28.33,2.58,6.9,3.88,7.64,15.15,30.18,27.65,5.59,18.49,5430000000.0,52.18,4.9,3430000000.0,1940000000.0,1640000000.0,15.57,-35.0,999800000.0,9.58,5280000000.0,55.01,0.96,91.87,1540000000.0,1620000000.0,1.02,316.29,345.73,104400000.0,104400000.0,102730000.0,1.92,96.24,1970000.0,2.71,2.23,2220000.0
0,0,GRPN,0,0,0,0,636080000.0,210350000.0,,,,0.29,1.61,0.09,1.82,-1.01,1.8,1.54,-3.68,2220000000.0,3.91,-23.5,1190000000.0,89030000.0,-24970000.0,-0.039,66.7,750890000.0,1.33,371760000.0,94.11,1.08,0.7,71280000.0,18540000.0,1.76,0.9829,2.0674,19510000.0,567890000.0,359150000.0,22.75,73.67,23660000.0,0.99,6.26,14260000.0
0,0,COF,0,0,0,0,27690000000.0,,12.02,23.42,0.13,1.01,0.49,,,14.87,19.59,0.72,5.05,18790000000.0,40.44,-66.1,22360000000.0,,2410000000.0,5.19,,27990000000.0,61.47,58440000000.0,,,113.38,17170000000.000002,,1.74,54.75,85.54,5380000.0,455310000.0,450920000.0,0.86,91.3,6710000.0,1.03,1.49,6070000.0
0,0,SWK,0,0,0,0,16950000000.0,23800000000.0,18.03,15.06,1.79,1.17,2.27,1.67,12.43,6.45,11.51,4.62,10.9,14240000000.0,95.57,-6.1,4850000000.0,2200000000.0,919100000.0,6.09,-21.6,987100000.0,6.4,6980000000.0,77.93,1.06,48.36,1530000000.0,958830000.0,1.49,105.22,141.74,2160000.0,154130000.0,153740000.0,0.28,89.32,4990000.0,2.06,3.28,4890000.0
0,0,AGN,0,0,0,0,63640000000.0,80950000000.0,,11.89,2.05,3.95,1.09,5.03,28.37,-15.44,6.84,0.74,-4.15,16100000000.000002,49.03,0.2,13650000000.0,7190000000.0,-2480000000.0,-7.57,,2620000000.0,7.94,20110000000.0,34.66,1.0,175.91,6120000000.0,6430000000.0,1.2,182.55,186.17,4500000.0,329770000.0,329170000.0,0.16,98.25,15010000.0,3.22,4.56,14990000.0
0,0,PETS,0,0,0,0,757250000.0,653490000.0,29.11,27.1,,2.65,5.82,2.3,19.66,9.1,10.9,12.5,19.53,284120000.0,14.18,15.1,81250000.0,33229999.999999996,25850000.0,1.29,5.8,103760000.0,5.19,,,5.3,6.51,38840000.0,28490000.0,0.75,32.36,26.71,20170000.0,20170000.0,17630000.0,3.63,90.13,4670000.0,6.67,28.73,4830000.0
0,0,ADBE,0,0,0,0,176710000000.0,177250000000.0,55.57,37.17,1.91,15.41,16.89,15.2,41.13,27.72,30.1,10.77,31.79,11660000000.0,24.05,18.8,9500000000.0,4080000000.0,3230000000.0,6.6,41.7,4170000000.0,8.66,4710000000.0,45.02,1.24,21.67,4730000000.0,3580000000.0,0.9,329.94,326.13,4110000.0000000005,483270000.0,479970000.0,0.29,89.1,5500000.0,1.11,1.14,5860000.0
0,0,ALTR,0,0,0,0,2380000000.0,2360000000.0,,96.15,,5.09,6.66,5.15,75.53,-3.14,0.55,0.25,-4.42,462520000.0,6.42,2.8,326320000.0,24530000.0,-14530000.0,-0.2,-53.7,247140000.0,3.39,207640000.0,58.3,2.37,4.89,34110000.0,43480000.0,1.55,28.49,33.1,41780000.0,41780000.0,40090000.0,4.36,95.94,5010000.0,11.81,12.07,5200000.0
0,0,CAB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NFX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JOSB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZLC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WGO,0,0,0,0,1590000000.0,1960000000.0,15.24,18.52,2.33,0.67,1.98,0.86,10.89,4.37,7.19,7.72,14.48,2270000000.0,70.71,44.9,307420000.0,195060000.0,99380000.0,3.06,-20.0,122940000.0,3.65,500850000.0,62.49,2.25,23.84,200980000.0,58450000.0,2.26,35.17,46.47,33700000.0,33700000.0,30460000.0,4.38,94.14,3290000.0,2.96,12.44,2990000.0
0,0,MCO,0,0,0,0,46440000000.0,51550000000.0,30.73,29.33,2.37,9.5,79.8,10.36,21.72,30.88,44.22,13.21,272.92,4980000000.0,26.39,13.0,3440000000.0,2400000000.0,1540000000.0,8.06,30.8,2230000000.0,11.9,7340000000.0,911.92,1.7,3.1,1650000000.0,1540000000.0,1.17,228.88,235.68,1360000.0,187500000.0,186500000.0,0.41,94.57,2140000.0,1.36,1.32,2930000.0
0,0,BK,0,0,0,0,30860000000.0,,7.54,9.74,2.42,1.99,0.82,,,27.06,34.69,1.1,10.8,16530000000.000002,17.92,1.2,16489999999.999998,,4290000000.0,4.63,3.6,210270000000.0,237.47,73590000000.0,,,42.47,-640000000.0,,1.1,34.72,43.24,6980000.0,885050000.0,883960000.0,0.0,0.0,7350000.0,0.95,0.83,10670000.0
0,0,HRB,0,0,0,0,3000000000.0,5820000000.0,7.92,4.46,0.45,0.99,,1.84,7.8,12.96,17.73,11.64,,3160000000.0,15.87,10.9,1340000000.0,726850000.0,426400000.0,2.04,,192340000.0,1.0,3010000000.0,,0.97,-1.65,486200000.0,241300000.0,0.83,14.47,20.85,3740000.0,192480000.0,192090000.0,0.48,106.68,26030000.0,6.41,18.22,31410000.0
0,0,BBY,0,0,0,0,19630000000.0,21470000000.0,13.26,14.97,2.81,0.47,5.64,0.49,7.49,3.53,4.7,9.01,45.42,43640000000.0,164.73,2.7,10050000000.0,2860000000.0,1540000000.0,5.75,1.4,2350000000.0,9.13,4070000000.0000005,116.96,1.1,13.56,2560000000.0,1580000000.0,1.5,66.35,77.21,3010000.0,257500000.0,228470000.0,14.84,81.63,7150000.0,1.92,3.55,6870000.0
0,0,VITC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SE,0,0,0,0,29130000000.0,27500000000.0,,,,12.54,25.06,12.64,-22.94,-67.24,-40.97,-15.02,-312.42,2180000000.0,4.98,174.4,604920000.0,-769600000.0,-1460000000.0,-3.35,,3220000000.0,6.91,1600000000.0,136.02,1.87,2.51,69860000.0,43860000.0,1.18,49.9,42.81,4910000.0,466080000.0,257750000.0,1.7,81.07,28380000.0,4.64,,27510000.0
0,0,JDSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EXPD,0,0,0,0,12360000000.0,11630000000.0,22.54,25.25,3.86,1.6,6.07,1.44,14.75,7.11,9.16,12.9,27.61,8060000000.000001,47.36,-5.9,1050000000.0,788360000.0,573040000.0,3.3,-12.4,1110000000.0,6.68,377390000.0,18.53,2.26,12.24,647450000.0,486020000.0,0.74,69.05,72.77,1930000.0,166190000.0,165270000.0,0.65,98.44,3310000.0,1.65,2.27,5330000.0
0,0,HTZ,0,0,0,0,433950000.0,-431050000.0,,2.18,,0.04,0.25,-0.04,-0.11,-0.59,7.68,2.04,-3.32,9780000000.0,83.58,1.3,1730000000.0,954000000.0,-58000000.0,-0.496,,865000000.0,6.09,18940000000.0,1003.02,0.88,12.45,2900000000.0,-1080000000.0,1.63,5.0434,12.4817,15000000.0,142280000.0,67440000.0,0.43,117.59,31810000.0,2.49,36.81,21260000.0
0,0,RRC,0,0,0,0,1460000000.0,4690000000.0,,,,0.63,0.59,2.08,-30.73,-69.84,-84.96,-14.74,-48.12,2250000000.0,9.1,-43.1,891800000.0,1000000000.0,-1570000000.0,-6.36,10116.7,0.0,0.0,3220000000.0,130.28,0.95,10.58,545650000.0,698490000.0,2.7,4.23,3.84,14440000.0,255680000.0,217780000.0,1.99,115.56,70980000.0,4.54,45.03,93860000.0
0,0,FCX,0,0,0,0,13370000000.0,21840000000.0,,47.85,,1.0,1.51,1.63,14.39,-5.68,-0.52,-0.11,-4.69,13410000000.0,9.24,-26.2,2710000000.0,1560000000.0,-766000000.0,-0.53,,1720000000.0,1.18,10070000000.0,59.39,2.34,6.1,910000000.0,-1200000000.0,2.25,7.7,10.38,30030000.0,1450000000.0,1420000000.0,0.7,75.17,56770000.0,1.69,4.4,55740000.0
0,0,ABBV,0,0,0,0,124370000000.0,151170000000.0,14.91,8.73,1.28,3.67,,4.44,13.99,24.77,41.12,,,34060000000.000004,22.99,10.1,25830000000.0,16020000000.0,8400000000.0,5.65,22.6,39920000000.0,26.99,67090000000.0,,,-5.53,,,0.78,78.75,84.55,12730000.0,1480000000.0,1480000000.0,0.11,76.76,84730000.0,5.73,5.74,81620000.0
0,0,ADSK,0,0,0,0,40330000000.0,41030000000.0,191.67,42.55,1.05,12.5,,12.53,86.18,6.55,11.45,4.3,,3270000000.0,14.9,22.0,2980000000.0,467700000.0,214500000.0,0.96,103.7,1840000000.0,8.4,2540000000.0,,0.83,-0.63,1420000000.0,908060000.0,1.59,165.65,175.03,2420000.0,219520000.0,219090000.0,0.15,97.69,3620000.0,1.17,1.84,5160000.0
0,0,VNO,0,0,0,0,7200000000.0,14970000000.0,2.47,47.17,,3.93,1.21,8.16,4.0,154.34,23.88,1.6,43.48,1930000000.0,10.09,-14.5,1080000000.0,834930000.0,2920000000.0,15.29,-91.0,1590000000.0,8.3,8590000000.0,108.5,7.07,31.11,649870000.0,-211840000.0,1.43,38.01,56.35,2590000.0,191100000.0,178050000.0,8.44,90.6,6820000.0,2.13,4.65,5590000.0
0,0,THC,0,0,0,0,1980000000.0,16610000000.0,,16.23,5.01,0.11,,0.9,7.84,-0.69,10.66,5.23,11.54,18450000000.0,177.8,-0.6,6700000000.0,2810000000.0,-129000000.0,-1.23,,613000000.0,5.85,15250000000.0,751.45,1.32,-3.42,1350000000.0,945750000.0,2.31,17.69,27.95,2740000.0,104720000.0,83540000.0,1.63,98.66,9510000.0,2.46,16.08,8790000.0
0,0,QEP,0,0,0,0,186240000.0,2100000000.0,0.47,6.27,,0.16,0.06,1.82,1.73,33.59,54.57,6.91,13.66,1150000000.0,4.83,-19.5,874100000.0,1190000000.0,386800000.0,1.624,,70300000.0,0.29,1980000000.0,65.43,1.08,12.49,640500000.0,-199100000.0,4.89,0.4874,2.4679,12180000.0,242180000.0,237320000.0,1.92,107.02,18190000.0,1.71,10.3,19910000.0
0,0,PCL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BEAM,0,0,0,0,825540000.0,1070000000.0000001,,,,9.33,9.33,-14.3,-14.3,0.0,-417522.22,-29.07,-66.67,0.0,0.0,,-71650000.0,-71650000.0,-91040000.0,-14.05,,91850000.0,1.89,31240000.0,30.94,3.24,-27.45,-72000000.0,-52030000.0,,16.92,19.52,49660000.0,49660000.0,30940000.0,13.61,23.31,3.16,3.16,3.08,
0,0,AA,0,0,0,0,1390000000.0,2370000000.0,,169.49,,0.14,0.33,0.23,4.54,-8.38,5.96,2.54,-10.18,10090000000.0,54.49,-12.4,1920000000.0,1310000000.0,-846000000.0,-4.57,,829000000.0,4.46,1950000000.0,33.52,1.5,22.99,428000000.0,661630000.0,2.24,7.15,15.09,8990000.0,185920000.0,175630000.0,0.38,77.21,10620000.0,1.04,6.4,9980000.0
0,0,NBL,0,0,0,0,4300000000.0,11290000000.0,,,,0.95,0.51,2.54,16.58,-118.53,-53.75,-7.55,-66.92,4350000000.0,9.11,-1.4,2820000000.0,3700000000.0,-5160000000.0,-10.79,,1400000000.0,2.92,8630000000.0,167.45,1.32,9.18,1950000000.0,1970000000.0,,7.19,16.38,12720000.0,485040000.0,472990000.0,1.29,99.06,27240000.0,1.68,7.37,25180000.0
0,0,DGX,0,0,0,0,14360000000.0,18610000000.0,18.97,25.51,4.03,1.9,2.54,2.43,12.5,10.36,14.99,5.98,14.58,7660000000.0,57.14,-3.6,2720000000.0,1480000000.0,771000000.0,5.81,-39.6,342000000.0,2.56,4590000000.0,79.43,1.38,42.22,1220000000.0,601880000.0,1.37,93.27,102.56,2150000.0,133729999.99999999,133050000.00000001,0.51,94.17,5750000.0,2.53,4.88,5580000.0
0,0,EMR,0,0,0,0,33020000000.000004,38130000000.0,15.79,18.59,2.44,1.89,4.39,2.12,10.27,12.04,16.82,8.83,27.13,17970000000.0,29.41,-8.9,7820000000.0,3740000000.0,2160000000.0,3.51,-0.6,2580000000.0,4.32,8199999999.999999,108.45,1.01,12.58,3160000000.0,2360000000.0,1.52,50.62,66.04,5300000.0,597480000.0,593130000.0,0.64,76.82,10030000.0,1.73,1.69,9460000.0
0,0,WMT,0,0,0,0,345400000000.0,408370000000.0,23.49,23.7,3.97,0.67,4.63,0.78,12.12,2.84,4.1,5.89,18.86,523960000000.00006,183.85,2.1,129360000000.00002,32939999999.999996,14880000000.0,5.19,12.3,9460000000.0,3.34,73130000000.0,89.67,0.8,26.36,25260000000.0,15150000000.0,0.32,122.34,118.71,10780000.0,2840000000.0,1390000000.0,50.91,30.95,16920000.0,1.27,1.22,16530000.000000002
0,0,HCBK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SJM,0,0,0,0,12950000000.0,18440000000.0,20.72,13.64,26.76,1.69,1.58,2.42,13.56,8.21,15.55,4.41,7.72,7610000000.0,66.79,-2.0,2920000000.0,1630000000.0,624700000.0,5.48,54.4,74400000.0,0.65,5740000000.0,70.29,0.77,71.64,1240000000.0,836060000.0,0.17,113.13,108.07,1230000.0,114040000.0,110410000.0,4.36,82.26,4560000.0,3.0,4.71,5790000.0
0,0,HP,0,0,0,0,1750000000.0,1850000000.0,,53.76,3.75,0.69,0.51,0.72,-23.13,-19.47,5.58,1.59,-12.92,2590000000.0,23.75,-12.1,989900000.0,674670000.0,-506010000.0,-4.66,,381740000.0,3.55,528539999.99999994,15.27,2.97,32.22,679370000.0,451800000.0,2.12,17.31,33.79,3340000.0,107420000.0,103970000.0,3.14,95.56,9390000.0,2.78,9.94,9500000.0
0,0,STJ,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KO,0,0,0,0,191550000000.0,224280000000.0,19.22,22.42,3.73,5.18,10.55,6.03,16.11,26.95,28.69,7.31,50.85,37170000000.0,8.68,-1.1,22650000000.0,12120000000.0,10020000000.0,2.32,65.4,17680000000.0,4.12,50420000000.0,254.19,0.87,4.23,10240000000.0,12030000000.0,0.56,45.09,52.37,21740000.0,4290000000.0,4260000000.0,0.7,70.0,27340000.0,0.96,0.64,34520000.0
0,0,CMA,0,0,0,0,4500000000.0,,6.11,20.12,7.18,1.46,0.61,,,28.8,38.59,1.08,10.72,2760000000.0,18.92,-60.4,3270000000.0,,789000000.0,5.37,,5470000000.0,39.37,10120000000.0,,,53.24,1750000000.0,,1.84,31.26,55.37,3030000.0,139040000.0,137690000.0,0.99,87.22,3890000.0,1.19,3.22,6230000.0
0,0,GOOG,0,0,0,0,935800000000.0,835380000000.0,27.71,32.47,1.98,5.73,4.6,5.01,16.19,20.71,21.69,8.71,17.83,166680000000.0,241.39,13.3,89960000000.0,48300000000.0,34520000000.0,49.57,2.7,117230000000.0,171.73,16800000000.0,8.25,3.66,297.76,53970000000.0,21930000000.0,1.06,1227.76,1322.48,2420000.0,336160000.0,613300000.0,5.75,70.62,3880000.0,1.4,,3750000.0
0,0,MAC,0,0,0,0,915730000.0,6140000000.0,9.51,,,0.99,0.35,6.62,10.58,9.92,26.13,1.78,3.41,976430000.0,6.91,-4.5,608480000.0,597990000.0,95630000.0,0.68,128.9,100000000.0,0.71,5610000000.0,198.06,0.38,18.61,355160000.0,444040000.0,1.84,6.84,19.95,7140000.0,141540000.0,116990000.0,0.58,117.1,30540000.0,3.81,36.55,33960000.0
0,0,WEC,0,0,0,0,26850000000.0,39550000000.0,23.13,22.94,3.6,3.72,2.59,5.45,14.32,16.08,22.82,3.02,11.32,7250000000.0,23.0,-11.3,2670000000.0,2590000000.0,1170000000.0,3.68,7.7,15400000.0,0.05,12730000000.0,121.38,0.65,32.79,2300000000.0,-596400000.0,0.21,89.91,93.28,2170000.0,315440000.0,314720000.0,0.17,77.62,4860000.0,1.78,1.77,7380000.0
0,0,RTN,0,0,0,0,32570000000.0,33740000000.000004,9.81,9.02,1.22,1.12,2.66,1.16,7.07,,,,,,,,7760000000.0,,,,,,,,,,,,,,132.7,204.36,4059999.9999999995,,,,,,,,
